Zip,Lat,Lon,AccessibilityMetric
6215EV,50.841465,5.643317,0.07011039959526381
6215EW,50.841648,5.643834,0.07179841617863421
6215EX,50.839409,5.646584,0.07016336345019274
6215EZ,50.839746,5.645551,0.06919073825603356
6215GA,50.840936,5.647943,0.07906368720145787
6215GB,50.841294,5.648058,0.080687967213027
6215GC,50.840894,5.648352,0.07994253218384345
6215GD,50.840221,5.647583,0.07549469619785505
6215GE,50.841986,5.6471,0.08071920707657008
6215GG,50.842946,5.647846,0.0861078585046901
6215GH,50.843295,5.648077,0.08799603211521329
6215GJ,50.842525,5.647996,0.08501876197302419
6215GK,50.841641,5.648585,0.08336236821547695
6215JA,50.846051,5.649513,0.10209954234669671
6215JB,50.845765,5.646749,0.09211309703925465
6215JC,50.847169,5.647969,0.10022517915999106
6215JD,50.846476,5.645143,0.08929032326056056
6215JE,50.846853,5.645684,0.09192335312701043
6215JG,50.847211,5.646808,0.0964489510658036
6215JH,50.846651,5.646875,0.09509869485780584
6215JJ,50.846664,5.648029,0.09893635497751656
6215JK,50.846641,5.64875,0.10134210113650163
6215JL,50.846634,5.649731,0.10482059207324532
6215JM,50.846734,5.650802,0.10917563150659784
6215JN,50.847224,5.643318,0.08593414281078716
6215JP,50.84646,5.64213,0.08094234817453054
6215JR,50.846247,5.643052,0.0828417075634929
6215JS,50.845984,5.643803,0.0841960849295455
6215JT,50.845899,5.644676,0.08639056684685756
6215JV,50.845259,5.643269,0.08087821735988673
6215KA,50.844458,5.647116,0.08914693624183322
6215KB,50.844453,5.642931,0.07786938560778577
6215KC,50.844524,5.643952,0.0806347006696574
6215KD,50.844682,5.644985,0.08381862614846344
6215KE,50.844807,5.645851,0.08658906696274406
6215KG,50.844911,5.64667,0.08927173555128166
6215KH,50.845018,5.64749,0.09207149775480068
6215KJ,50.845153,5.648307,0.09506356504518379
6215KK,50.84548,5.648845,0.0979019004914143
6215KL,50.845352,5.649948,0.10118933628256167
6215KM,50.84416,5.648137,0.09118955299571724
6215KN,50.843495,5.64382,0.0773493530992801
6215PH,50.84397,5.652397,0.10424908926973635
6215PJ,50.844111,5.652491,0.10519260934625665
6215PK,50.844287,5.652612,0.10639171748877747
6215PL,50.844131,5.652337,0.10473719163660833
6215PM,50.843945,5.651889,0.10239478644646295
6215PN,50.844002,5.651681,0.1019265557773232
6215PP,50.843307,5.650877,0.09645497788913496
6215PR,50.84334,5.651058,0.09715971942779297
6215PS,50.843524,5.651152,0.09821030905169977
6215PT,50.84335,5.650898,0.09669482041386565
6215PV,50.843136,5.650481,0.0945401088360556
6215PW,50.843181,5.650262,0.0940468183917569
6215PX,50.842551,5.649684,0.08987243770060993
6215PZ,50.842379,5.649262,0.08800773979500774
6215RA,50.838255,5.647215,0.067000767169623
6215RB,50.838469,5.646982,0.06738914235218582
6215RE,50.838407,5.648388,0.07000539265877176
6215RG,50.838816,5.649826,0.07497071098710684
6215RH,50.838384,5.649452,0.0721447926784965
6215RJ,50.837952,5.649034,0.06931967372264262
6215RK,50.837966,5.647946,0.06724350480697526
6215RL,50.837622,5.64734,0.06467790783976711
6215RM,50.837815,5.649746,0.07008535229290477
6215RN,50.837333,5.648503,0.06557156650267787
6215RP,50.838222,5.649886,0.07229103498351608
6215RR,50.837372,5.647694,0.06428699849299284
6215RS,50.83744,5.650215,0.06918419107116362
6215RT,50.838449,5.651318,0.07633677343572942
6215RV,50.837597,5.650628,0.07071135031587321
6215RW,50.83691,5.648976,0.06453318729625729
6215RX,50.837524,5.649918,0.06903699780472279
6215RZ,50.83699,5.648214,0.06358190573171743
6215SC,50.837239,5.650728,0.06913129502718017
6215SE,50.836653,5.64905,0.06351046584652074
6215SG,50.837026,5.647269,0.0621263232677547
6215SH,50.837056,5.646361,0.06072737046304105
6215SJ,50.836451,5.647449,0.0600759381010672
6215SL,50.84214,5.651946,0.09475612613665782
6215SM,50.841887,5.651703,0.09293538697999383
6215SN,50.841485,5.651308,0.09008633222058605
6215SP,50.8413,5.651133,0.08882235137351673
6215SR,50.840886,5.650735,0.08603850615402149
6215ST,50.840633,5.650492,0.08437702588890515
6215SV,50.840042,5.649982,0.08072623200022211
6215SX,50.842669,5.653057,0.100540642390536
6215SZ,50.840995,5.651917,0.08954625794344098
6215TA,50.84043,5.652306,0.08793901648052571
6215TB,50.841329,5.652759,0.09331740803819923
6215TC,50.8405,5.651963,0.0874299118135206
6215TD,50.842002,5.652942,0.09703027936064311
6215TE,50.841931,5.653817,0.0992740436553397
6215TG,50.842395,5.653733,0.10133993298546412
6215TH,50.842512,5.654113,0.10313570388376198
6215TJ,50.842746,5.654383,0.10521897123454516
6215TK,50.842869,5.654741,0.10707029510946686
6215TL,50.842058,5.655293,0.1045033244639882
6215TM,50.842301,5.655089,0.1051844166714659
6215TN,50.841572,5.655803,0.1033419674313938
6215TP,50.841919,5.655813,0.10537852721157807
6215TR,50.842953,5.655185,0.10906115163567469
6215TS,50.842988,5.655564,0.11059992649601084
6215TT,50.841189,5.657112,0.10504272355123356
6215TV,50.839385,5.65337,0.08521498157465578
6215TW,50.841399,5.656756,0.10525232551485346
6215TX,50.839853,5.653325,0.08751093529650619
6215TZ,50.839076,5.652487,0.08184091241532968
6215VE,50.840816,5.653432,0.09260602149392652
6215VG,50.838144,5.653605,0.07907660802119054
6215VH,50.840152,5.653037,0.08834338706217003
6215VJ,50.840265,5.652742,0.08819976992974238
6215VK,50.839569,5.651339,0.08183308198891714
6215VL,50.838144,5.654747,0.08122177387224025
6215VM,50.838595,5.653544,0.0813973113180563
6215VN,50.838687,5.654375,0.08353279126643581
6215VP,50.839371,5.654302,0.08713535832062946
6215VR,50.839487,5.654,0.08710281960672518
6215VS,50.839057,5.654946,0.0867780169588178
6215VT,50.839172,5.654646,0.0867823412315734
6215VV,50.838839,5.655687,0.087095985046413
6215VW,50.838955,5.655383,0.08712575308096
6215VX,50.838711,5.656096,0.08720180990158162
6215VZ,50.839655,5.65529,0.09094272634566891
6215XA,50.840286,5.656516,0.09772838281053191
6215XB,50.840605,5.657164,0.10150039345542956
6215XC,50.841015,5.657765,0.10593080433520875
6215XD,50.840744,5.656375,0.10012490540030429
6215XG,50.840327,5.658101,0.10235919544429009
6215XH,50.839442,5.65803,0.0962643471760021
6215XJ,50.839911,5.658454,0.10053224913666753
6215XK,50.838872,5.658111,0.09267698959626368
6215XL,50.839317,5.658504,0.09661716896909613
6215XM,50.838983,5.659195,0.09603106080222674
6215XN,50.838568,5.658133,0.09071328325720279
6215XP,50.838739,5.659581,0.09524724034664452
6215XR,50.838338,5.658533,0.09006167113748742
6215XS,50.837861,5.657541,0.0848854033446309
6215XT,50.837663,5.6568,0.0822308909493001
6215XV,50.840257,5.658975,0.10440356759299338
6215XW,50.839667,5.659902,0.1028101603656203
6215XX,50.839265,5.660572,0.10165750573212018
6216AB,50.853501,5.658257,0.16637912174093344
6216AC,50.853942,5.656921,0.15821684879693437
6216AD,50.85447,5.655313,0.14915080422789037
6216AE,50.854008,5.657922,0.16451508156844372
6216AG,50.854357,5.656865,0.15811152847332718
6216AH,50.854704,5.655806,0.1520547881698173
6216AJ,50.854041,5.655032,0.14728014788980592
6216AK,50.85377,5.654475,0.1439759458006938
6216AL,50.853069,5.656297,0.15359971604134506
6216AM,50.8533,5.655078,0.14679475815438522
6216AN,50.853812,5.655928,0.15218869053230535
6216AP,50.853755,5.655419,0.14920575752153514
6216AR,50.853582,5.656814,0.15728203083271042
6216AS,50.853535,5.656351,0.15443595109092687
6216AT,50.853302,5.657748,0.16289603505412045
6216AV,50.853239,5.659355,0.17362048124557444
6216AW,50.853372,5.660579,0.1824508175529948
6216AX,50.853543,5.659654,0.1758935925416092
6216AZ,50.852819,5.659761,0.1761219579267413
6216BA,50.852719,5.66051,0.18147655361968093
6216BB,50.85247,5.660958,0.18458644725783155
6216BC,50.852488,5.657499,0.16028593377678083
6216BD,50.852653,5.656539,0.15450186410398642
6216BE,50.852846,5.655419,0.1481428417274571
6216BG,50.853109,5.654147,0.14144161864805663
6216BH,50.851816,5.659246,0.17092504440782935
6216BJ,50.852338,5.658821,0.16892777021887426
6216BK,50.851647,5.660319,0.1783673975108533
6216BL,50.852021,5.660146,0.17781691223112928
6216BM,50.849989,5.659589,0.1680258457692628
6216BN,50.850692,5.659871,0.17249137851275634
6216BR,50.850249,5.668002,0.2433505476828227
6216BS,50.851297,5.667355,0.24079689892858638
6216BT,50.851792,5.666853,0.23633466711450563
6216BV,50.852013,5.666173,0.2299141273261959
6216BW,50.85323,5.663133,0.20240100756672494
6216BX,50.849108,5.668771,0.24313058019055633
6216BZ,50.84912,5.667208,0.22819520670526341
6216CA,50.850198,5.668951,0.252108736619997
6216CB,50.850057,5.668687,0.24875853575158102
6216CC,50.849907,5.668412,0.24521849967011125
6216CD,50.848932,5.665551,0.21147328864879605
6216CH,50.849758,5.666702,0.22831222788132444
6216CJ,50.849876,5.666849,0.23050630436625097
6216CK,50.849848,5.666336,0.2255328677887748
6216CL,50.84954,5.665229,0.212948015891348
6216CP,50.852323,5.660271,0.17922463715411585
6216CR,50.85093,5.665117,0.21901554698658665
6216CS,50.849765,5.664705,0.2094810250967038
6216CT,50.84962,5.664909,0.21048366210092184
6216CV,50.849347,5.664853,0.20813891422810643
6216EA,50.846808,5.664906,0.18841124479915636
6216EC,50.845724,5.659458,0.14518689574857038
6216ED,50.845432,5.658763,0.13948967628579356
6216EG,50.847606,5.669602,0.2381607622979157
6216EM,50.848023,5.665225,0.20137188763935404
6216EN,50.847358,5.665872,0.20107641762546843
6216EP,50.847711,5.664478,0.19266019632533443
6216ER,50.846697,5.667547,0.2090186185961487
6216ES,50.846,5.667869,0.20440050030148144
6216ET,50.848037,5.666657,0.21396741522945198
6216EV,50.846877,5.666384,0.2008675898074742
6216NS,50.843956,5.656239,0.11864753032976641
6216NT,50.842764,5.657278,0.1155558970922925
6216NV,50.844215,5.65546,0.1169045659006771
6216NW,50.84357,5.656042,0.11566324230091796
6216NX,50.843104,5.656495,0.11469219448405389
6216NZ,50.842437,5.657182,0.11314451857916115
6216PC,50.844572,5.655956,0.12089977708933951
6216PD,50.84239,5.658395,0.11728877664804163
6216PE,50.843097,5.659121,0.12509205278481014
6216PG,50.843086,5.658537,0.12260065054397751
6216PH,50.844185,5.658831,0.13143026698932883
6216PJ,50.844011,5.659738,0.13444625737040206
6216PK,50.843043,5.660725,0.13159066074421508
6216PL,50.843922,5.66132,0.14141646259108592
6216PM,50.843976,5.660544,0.13803464023105463
6216PN,50.844991,5.659947,0.14264648874910588
6216PP,50.844765,5.661567,0.1494968119778945
6216PR,50.843434,5.65785,0.12209783898637479
6216PS,50.844524,5.659637,0.13769262128542367
6216PT,50.844478,5.664085,0.1614113850769232
6216PV,50.844685,5.66397,0.1626446781427016
6216PW,50.844943,5.663485,0.16202909469842214
6216PX,50.8453,5.663135,0.16300474533447096
6216PZ,50.845023,5.662983,0.15970025037293825
6216RA,50.845399,5.662186,0.158090854764752
6216RB,50.845679,5.661387,0.1555802268423068
6216RC,50.845384,5.661653,0.15486569929099386
6216RD,50.844387,5.662373,0.15076795613879726
6216RE,50.845999,5.662399,0.16415261101859735
6216RG,50.846755,5.663141,0.17500977887773606
6216RH,50.846337,5.661161,0.1589727523027075
6216RJ,50.847274,5.663162,0.17914524116068728
6216RK,50.847192,5.66346,0.18070965089862215
6216RL,50.8462,5.664316,0.1786762588809243
6216RM,50.845677,5.664885,0.17792597563390966
6216RN,50.845237,5.665279,0.17643618353667914
6216RP,50.844903,5.66529,0.173202483253575
6216RR,50.845402,5.664538,0.17296273097305653
6216RS,50.846374,5.663482,0.1743185992607735
6216RT,50.846995,5.662665,0.17350882472813908
6216RV,50.847895,5.661448,0.1710396374306723
6216RW,50.846894,5.662194,0.1695367315115777
6216RX,50.845752,5.663295,0.16786938351660816
6216RZ,50.847463,5.661092,0.16591962575551247
6216SB,50.848291,5.660375,0.16582064708182775
6216SC,50.847492,5.660335,0.16109292389689422
6216SE,50.847388,5.659982,0.15822777124912388
6216SG,50.847183,5.656455,0.13663449685514045
6216SH,50.847803,5.656861,0.14166911961939
6216SJ,50.846866,5.65862,0.14707709532300295
6216SK,50.847358,5.657739,0.14454405804618334
6216SL,50.846814,5.657367,0.13974998799968708
6216SM,50.846148,5.658323,0.14141009966076012
6216SN,50.845741,5.657187,0.1331044157594053
6216SP,50.845403,5.656309,0.12698353347919833
6216SR,50.8461,5.657177,0.13501272518980154
6216ST,50.846254,5.656779,0.13377315048216204
6216SV,50.848238,5.662447,0.1805259927063719
6216SW,50.846708,5.657972,0.14254060306428662
6216SX,50.848093,5.660823,0.16782740790388842
6216SZ,50.846535,5.655429,0.12841735615004915
6216TA,50.847209,5.655416,0.13138256706517287
6216TB,50.846828,5.65518,0.12853684276037755
6216TC,50.845192,5.655393,0.12171634178878979
6216TD,50.844724,5.656482,0.12404315432857693
6216TE,50.846187,5.65477,0.12370772613797157
6216TG,50.843443,5.657257,0.11972991675236587
6216TH,50.846036,5.654348,0.12111841422430322
6216TJ,50.84648,5.653381,0.11876934559116867
6216TK,50.845734,5.654058,0.11849579941566218
6216TL,50.84544,5.654351,0.11840511809481043
6216TM,50.845042,5.654743,0.1181665200401548
6216TN,50.846988,5.653753,0.122492877358801
6216TP,50.847672,5.653901,0.12586853475186568
6216TR,50.84932,5.65801,0.15486083431809375
6216TS,50.848787,5.654254,0.13164866505663497
6216VA,50.850743,5.658864,0.16548550786671437
6216VB,50.851268,5.659391,0.17066593259316523
6216VC,50.85272,5.65886,0.16970286187413494
6216VD,50.849953,5.658383,0.15962390662448853
6216VG,50.853029,5.658112,0.16499913416343862
6216VH,50.851338,5.6572,0.15608382585343478
6216VJ,50.85014,5.657756,0.1561969904814757
6216VK,50.850011,5.657167,0.1520752287194154
6216VL,50.849434,5.65635,0.14523602315778825
6216VM,50.849175,5.654444,0.1339248455855998
6216VN,50.849448,5.655208,0.1388753113780973
6216VP,50.850073,5.656137,0.14610333557131996
6216VR,50.849811,5.655244,0.14023283354289437
6216VS,50.849815,5.654264,0.13499242899268804
6216VT,50.849501,5.653378,0.12956398437514663
6216VV,50.850542,5.656917,0.15218724226547833
6216VW,50.850299,5.655081,0.1407832444962023
6216VX,50.85004,5.653293,0.13068665703308113
6216VZ,50.850509,5.653803,0.13452331980246693
6216XB,50.852234,5.6552,0.1459164887531871
6216XC,50.852127,5.654659,0.14269300917558453
6216XD,50.850964,5.654489,0.13929233064255614
6216XE,50.85082,5.653624,0.13437841772077502
6216XG,50.851169,5.653607,0.13510686000357078
6216XH,50.851513,5.653632,0.13598439936138493
6216XJ,50.851877,5.653628,0.13669356013984987
6216XK,50.85252,5.653975,0.13965813543551678
6216XL,50.852195,5.655885,0.14981810464483045
6216XM,50.852028,5.656862,0.1554438210974193
6216XN,50.852191,5.653909,0.1387506362141078
6216XP,50.854036,5.654124,0.14234214207980503
6216XR,50.852226,5.653004,0.13412873247990625
6216XS,50.849972,5.652739,0.12778816985017674
6217AB,50.857143,5.660288,0.17799832364410773
6217AC,50.857637,5.658799,0.1681445433702671
6217AD,50.856722,5.660255,0.17840485657599522
6217AE,50.857038,5.659313,0.17204065717059064
6217AG,50.857423,5.658159,0.16468637271430656
6217AH,50.860862,5.661677,0.1763820763900416
6217AJ,50.858822,5.658083,0.1622575066202778
6217AK,50.858932,5.658831,0.16614930935708283
6217AL,50.858189,5.658163,0.16370114988325388
6217AM,50.857814,5.659293,0.17079936936676596
6217AN,50.858014,5.659544,0.17195544374177119
6217AP,50.858307,5.659724,0.17247919521260952
6217AR,50.858524,5.660036,0.17388253075427157
6217AS,50.857416,5.660948,0.18176600463746936
6217AT,50.857992,5.661291,0.18278201105258643
6217AV,50.858751,5.660262,0.1747144523113625
6217AW,50.859441,5.65945,0.16847187072866754
6217BA,50.860218,5.660957,0.17467006401391372
6217BB,50.859334,5.662153,0.1845529772665344
6217BC,50.858671,5.662992,0.1920397932966385
6217BD,50.859954,5.65994,0.1698534865115458
6217BE,50.85976,5.660811,0.17525557473745332
6217BG,50.859156,5.661267,0.1796748176018039
6217BH,50.858847,5.661666,0.18299039793730093
6217BJ,50.858441,5.662526,0.18964916092026227
6217BK,50.860379,5.662172,0.1810107019716151
6217BL,50.860595,5.661975,0.17906162305002438
6217BM,50.859956,5.662611,0.18520595110964777
6217BN,50.86014,5.662386,0.18316635458201655
6217BP,50.859439,5.663093,0.19011102969891086
6217BR,50.859713,5.662802,0.1872783836745624
6217BS,50.859134,5.663382,0.19307624595346326
6217BT,50.860116,5.663526,0.190208725911049
6217BV,50.857257,5.662441,0.19207721534124705
6217BW,50.856688,5.66188,0.18933631539036067
6217BX,50.857001,5.661592,0.18679893625253752
6217CA,50.856353,5.662372,0.19338564841616485
6217CB,50.857135,5.664483,0.20707829241540723
6217CC,50.856402,5.66348,0.20136510282683398
6217CD,50.856678,5.663042,0.19757652979475107
6217CE,50.858195,5.664067,0.20091082686076914
6217CG,50.855723,5.661922,0.1911246226554532
6217CP,50.860275,5.670989,0.2406841844745945
6217CR,50.85967,5.669316,0.2334244789952376
6217CS,50.859319,5.667532,0.22179220939406238
6217CT,50.860722,5.670472,0.23382304815887
6217CV,50.860512,5.669601,0.23010714161256504
6217CW,50.860292,5.668758,0.22567179130794351
6217CX,50.860958,5.666277,0.20352515036254065
6217CZ,50.859756,5.667227,0.21728094818330035
6217EE,50.860748,5.667209,0.21119091164766027
6217EG,50.860876,5.666877,0.20805583505917724
6217EH,50.860929,5.667992,0.21534709731906226
6217EJ,50.860968,5.667637,0.2126009163522185
6217EK,50.860123,5.668099,0.2217607784943405
6217EL,50.861135,5.66898,0.2203652181948175
6217EM,50.861088,5.668459,0.2172795286871168
6217EN,50.861356,5.66962,0.22235771784654898
6217EP,50.86135,5.667682,0.2099950444603794
6217ER,50.861942,5.669402,0.21534401201976708
6217ES,50.861536,5.667281,0.20599893542897227
6217ET,50.861934,5.670989,0.22402908045779213
6217EV,50.861095,5.671055,0.23331129696773498
6217EW,50.861583,5.670319,0.22414505314271607
6217EZ,50.862529,5.671226,0.21884357301556634
6217GA,50.862226,5.669296,0.21201439819788293
6217GB,50.861831,5.667226,0.20340596165447652
6217GD,50.862512,5.674181,0.23261265073131587
6217GE,50.8617,5.675601,0.2495115089465309
6217GG,50.861879,5.672954,0.23433145821464438
6217GH,50.861512,5.672664,0.2370594449487518
6217GJ,50.862259,5.673931,0.23451025158506977
6217GK,50.861549,5.675165,0.24921939958167613
6217GL,50.861775,5.674234,0.24176205621512423
6217GM,50.861767,5.673593,0.2387221067783678
6217GN,50.861391,5.673989,0.24511079483989143
6217GP,50.852622,5.671082,0.27933188565239897
6217GR,50.854164,5.671023,0.2749135369466363
6217GS,50.85473,5.671188,0.2745458636576429
6217GT,50.855513,5.671305,0.27221203748652895
6217GV,50.857015,5.671438,0.2652886909048793
6217GW,50.85898,5.67156,0.25365639948897456
6217GX,50.860839,5.67167,0.23921909589490747
6217GZ,50.862391,5.671772,0.2229484517799813
6217HA,50.852837,5.671679,0.28610039575977253
6217HB,50.857155,5.671981,0.26935733151410163
6217HC,50.859654,5.672108,0.25232871536969753
6217HD,50.862236,5.672289,0.2271182647891097
6217HE,50.855513,5.67063,0.26539594343821565
6217HG,50.854919,5.670253,0.2640643557821017
6217HH,50.855137,5.670393,0.2646241238563064
6217HJ,50.854444,5.670338,0.2666452644612273
6217HK,50.853898,5.670413,0.2691518097506154
6217HL,50.853254,5.670465,0.27130975380209615
6217HM,50.853471,5.67043,0.2704496393774987
6217HN,50.854062,5.669687,0.2611056838743728
6217HP,50.854134,5.669027,0.25428653669659196
6217HR,50.853333,5.6693,0.2588285284491182
6217HS,50.853541,5.669304,0.25845878223490587
6217HT,50.85417,5.668175,0.24594498835311715
6217HV,50.855205,5.668995,0.2507656440540485
6217HW,50.85432,5.668009,0.24401872141695083
6217HX,50.853882,5.668575,0.2504576529508896
6217HZ,50.853875,5.667148,0.23693953676585952
6217JA,50.855586,5.668733,0.2470229345127232
6217JB,50.854647,5.667633,0.23972594171634076
6217JD,50.852079,5.670221,0.2698789956319996
6217JE,50.852985,5.668295,0.2493215866830574
6217JG,50.852648,5.669904,0.26614869369380556
6217JH,50.853203,5.668652,0.25252449259602666
6217JJ,50.851429,5.670524,0.27276820482412967
6217JK,50.851898,5.669724,0.26446441594732
6217JL,50.850143,5.671298,0.2777182097853069
6217JM,50.850307,5.672389,0.29264739756695896
6217JN,50.850816,5.671792,0.28664771191688976
6217JP,50.851586,5.67158,0.28553097082130025
6217JR,50.849738,5.671411,0.2768805850036575
6217JS,50.849408,5.671924,0.28131592951090206
6217JT,50.850285,5.670572,0.26977248161799194
6217JV,50.850643,5.670016,0.2650809032594989
6217JW,50.852073,5.668528,0.2523033324811893
6217JX,50.852417,5.667897,0.2460177981234196
6217JZ,50.852906,5.66723,0.23918655545557166
6217KA,50.849367,5.67575,0.34224437208151653
6217KB,50.849241,5.674195,0.3135620960457764
6217KC,50.849178,5.672603,0.2888833421585633
6217KD,50.853852,5.682812,0.48292153717233843
6217KE,50.852834,5.681677,0.4758328933218238
6217KG,50.852098,5.680598,0.4566324662381004
6217KH,50.851062,5.679114,0.4234871706420106
6217KJ,50.850461,5.678243,0.40176294233616855
6217KK,50.851436,5.675195,0.33864218106070926
6217KL,50.850551,5.67681,0.3691490809605595
6217KM,50.851108,5.675139,0.3375777513818367
6217KN,50.850173,5.676195,0.3553979944353239
6217KP,50.85072,5.674851,0.3319514088254356
6217KR,50.850349,5.675021,0.333852907852241
6217KS,50.84978,5.676024,0.3501953466046203
6217KT,50.849974,5.674694,0.326539498192784
6217KV,50.849958,5.674467,0.3225830194498123
6217KW,50.850245,5.673532,0.3088960280736292
6217KX,50.849598,5.673674,0.30765547446373814
6217KZ,50.850134,5.67331,0.3050337326590414
6217LA,50.850721,5.673743,0.3138390003405951
6217LB,50.851102,5.67385,0.31632522542789426
6217LC,50.851149,5.674516,0.3270143861334614
6217LD,50.851366,5.672836,0.30185453735586654
6217LE,50.851244,5.672475,0.29671654875945425
6217LG,50.852003,5.672412,0.296342926427433
6217LH,50.851643,5.672592,0.2987622027220677
6217LJ,50.852019,5.672053,0.291662221543369
6217LK,50.852713,5.672875,0.3015609418224918
6217LL,50.853372,5.673405,0.3066891802044619
6217LM,50.852224,5.673253,0.30760840155481173
6217LN,50.852792,5.672685,0.29886984860952426
6217LP,50.85365,5.673023,0.3005545219121438
6217LR,50.851517,5.673514,0.311681703326073
6217LS,50.851742,5.673249,0.30788879484357307
6217LT,50.851902,5.675339,0.3406341192966658
6217LV,50.852329,5.674948,0.33307148058835123
6217LW,50.855391,5.673932,0.3019716726312052
6217LX,50.853621,5.674416,0.31964033423751753
6217LZ,50.85272,5.673969,0.3168398203517195
6217NB,50.855065,5.675681,0.32710506240014764
6217NC,50.854988,5.675044,0.31912837928095106
6217ND,50.855723,5.67545,0.31782962193121483
6217NE,50.854665,5.675863,0.3333160233726163
6217NH,50.856515,5.672983,0.28335356173042237
6217NK,50.8572,5.672652,0.27520738449541277
6217NN,50.857902,5.673459,0.27692521694058475
6217NP,50.859509,5.672631,0.25690874189632246
6217NR,50.85865,5.672719,0.26468433024845867
6217NS,50.85743,5.673209,0.2785926108614793
6217NV,50.857892,5.674901,0.28988141250154803
6217NW,50.857017,5.674046,0.2900604333608092
6217NX,50.858092,5.674557,0.28474373000584313
6217NZ,50.85794,5.674029,0.28157099886366543
6217PA,50.858823,5.674154,0.27409883968812104
6217PB,50.859689,5.675528,0.27456125820092697
6217PH,50.86053,5.674038,0.2552965393063058
6217PJ,50.860477,5.672409,0.24674822003149782
6217PK,50.860929,5.674251,0.25191779250830854
6217PX,50.853765,5.675355,0.3327084378433326
6217RA,50.854259,5.665648,0.22281438786191093
6217VE,50.856546,5.669248,0.24796993886686686
6217VG,50.85537,5.664737,0.2131867471924085
6217VH,50.855367,5.663235,0.20136950776302578
6217VJ,50.85583,5.662367,0.1941955093123697
6217VK,50.855725,5.663543,0.20314318744410234
6217VL,50.856142,5.663954,0.2054784473666553
6217VM,50.856509,5.664683,0.21023577362674065
6217VN,50.856359,5.664316,0.20777109812488317
6217VP,50.856771,5.665092,0.21271527019390316
6217VR,50.857048,5.665488,0.21499402384533797
6217VT,50.855703,5.66451,0.210708248518628
6217VW,50.858522,5.667743,0.22711481674134273
6217VX,50.858097,5.667953,0.2306101456636482
6217VZ,50.857397,5.668468,0.2377351677291585
6217XC,50.858558,5.66868,0.23426871407260663
6217XD,50.857189,5.669559,0.24782922083851516
6217XE,50.858514,5.668349,0.23188336503059107
6217XG,50.857119,5.669237,0.24539455607265667
6217XH,50.859215,5.669302,0.23576961742512545
6217XJ,50.858704,5.669128,0.23704941536833316
6217XK,50.857291,5.669955,0.2507314550055977
6217XL,50.85777,5.67013,0.24977244708778112
6217XM,50.858049,5.670093,0.2480035980396184
6217XN,50.858446,5.670011,0.24523860381737017
6217XP,50.858803,5.669935,0.24272946591797406
6217XS,50.859908,5.671044,0.24376372309298444
6217XT,50.859298,5.670951,0.24723338082330878
6217XV,50.858581,5.670861,0.2510446130645893
6217XW,50.857174,5.670757,0.25829646206729573
6217XZ,50.855989,5.670264,0.25969263105577944
6218AA,50.862555,5.667217,0.19768750262912127
6218AG,50.859892,5.656079,0.1503232308409624
6218AH,50.86031,5.655924,0.14892401377810122
6218AJ,50.860632,5.656703,0.15198634291410154
6218AK,50.862536,5.65594,0.14460704273230698
6218AL,50.862132,5.65632,0.1470981906768577
6218AM,50.861789,5.656866,0.15022484273959172
6218AN,50.861294,5.657134,0.15256717091760563
6218AP,50.860941,5.657672,0.15587068389770511
6218AR,50.860762,5.658009,0.15790022478144547
6218AS,50.861452,5.656335,0.1486558933578293
6218AT,50.861311,5.655379,0.14474026598911027
6218AV,50.863758,5.655188,0.13878030474784256
6218AW,50.858896,5.656183,0.15222898875081403
6218AX,50.859044,5.656444,0.15335302629209563
6218AZ,50.863975,5.654574,0.13575519995818597
6218BC,50.863905,5.656219,0.14206848318663634
6218BE,50.866658,5.657349,0.13460552967230918
6218BK,50.864213,5.657249,0.14459113686094938
6218BP,50.864412,5.656944,0.14280410562120818
6218BR,50.864413,5.656948,0.14281385456463988
6218BS,50.863788,5.65769,0.14769691156130657
6218BT,50.86398,5.657502,0.14633075998629277
6218BV,50.863446,5.658047,0.15023537418722838
6218BW,50.862877,5.658633,0.15453367647864646
6218BX,50.862381,5.659146,0.1584222810808714
6218BZ,50.861886,5.659661,0.16245792670204595
6218CB,50.863361,5.656425,0.1444098436580733
6218CC,50.863137,5.657018,0.1472969607535793
6218CD,50.862889,5.657739,0.1508725188759633
6218CE,50.862239,5.6576,0.15221499663306481
6218CG,50.862026,5.658186,0.15535116629284013
6218CH,50.861851,5.658813,0.1586762433779647
6218CJ,50.861197,5.65868,0.15998690275729613
6218CK,50.860997,5.659243,0.16328832355251735
6218CM,50.8622,5.66226,0.1737002546887763
6218CN,50.862371,5.66191,0.1711805714940918
6218CP,50.861466,5.660091,0.16596438533800478
6218CR,50.863348,5.659325,0.15560202059822337
6218CS,50.863125,5.659164,0.15581000730120934
6218CT,50.862128,5.660202,0.16409748183877973
6218CV,50.863522,5.660187,0.15836907841080397
6218CW,50.864311,5.658772,0.14959482121846682
6218CX,50.864551,5.65922,0.1501806003381112
6218CZ,50.864791,5.65967,0.15071201799360034
6218DA,50.861569,5.662554,0.1781583034815329
6218EA,50.865033,5.660111,0.15114155809714677
6218EB,50.864385,5.660314,0.15496465320692937
6218EC,50.864044,5.660672,0.15794776161529103
6218ED,50.863612,5.661122,0.1618129663399156
6218EE,50.862975,5.661161,0.16493702240431612
6218EG,50.862557,5.66139,0.16786223461366595
6218EH,50.862928,5.661989,0.16889968202797934
